DATE,ACCLASS,INJURY,ACCNUM
2009/10/03,Non-Fatal Injury,Major,2
2009/10/03,Non-Fatal Injury,Minimal,1
2009/10/03,Non-Fatal Injury,None,2
2009/10/04,Non-Fatal Injury,Major,3
2009/10/04,Non-Fatal Injury,Minimal,2
2009/10/04,Non-Fatal Injury,None,4
2009/10/05,Non-Fatal Injury,Major,3
2009/10/05,Non-Fatal Injury,Minimal,3
2009/10/05,Non-Fatal Injury,None,4
2009/10/06,Non-Fatal Injury,Major,2
2009/10/06,Non-Fatal Injury,None,2
2009/10/08,Non-Fatal Injury,Major,2
2009/10/08,Non-Fatal Injury,Minor,3
2009/10/08,Non-Fatal Injury,None,1
2009/10/09,Non-Fatal Injury,Major,2
2009/10/09,Non-Fatal Injury,None,2
2009/10/13,Fatal,Fatal,1
2009/10/13,Fatal,Major,1
2009/10/14,Non-Fatal Injury,Major,1
2009/10/14,Non-Fatal Injury,None,1
2009/10/16,Fatal,Fatal,1
2009/10/16,Fatal,None,1
2009/10/16,Non-Fatal Injury,Major,1
2009/10/16,Non-Fatal Injury,None,2
2009/10/17,Fatal,Fatal,3
2009/10/17,Fatal,Major,2
2009/10/17,Fatal,Minor,1
2009/10/17,Non-Fatal Injury,Major,1
2009/10/17,Non-Fatal Injury,None,1
2009/10/18,Non-Fatal Injury,Major,2
2009/10/18,Non-Fatal Injury,None,2
2009/10/20,Non-Fatal Injury,Major,3
2009/10/20,Non-Fatal Injury,None,3
2009/10/21,Fatal,Fatal,1
2009/10/21,Fatal,None,2
2009/10/21,Non-Fatal Injury,Major,2
2009/10/21,Non-Fatal Injury,None,3
2009/10/22,Non-Fatal Injury,Major,1
2009/10/22,Non-Fatal Injury,Minor,1
2009/10/22,Non-Fatal Injury,None,1
2009/10/23,Fatal,Fatal,1
2009/10/23,Fatal,Minor,1
2009/10/23,Non-Fatal Injury,Major,3
2009/10/23,Non-Fatal Injury,None,2
2009/10/25,Non-Fatal Injury,Major,2
2009/10/25,Non-Fatal Injury,Minor,7
2009/10/25,Non-Fatal Injury,None,1
2009/10/27,Non-Fatal Injury,Major,1
2009/10/27,Non-Fatal Injury,None,1
2009/10/28,Non-Fatal Injury,Major,2
2009/10/28,Non-Fatal Injury,None,4
2009/10/30,Non-Fatal Injury,Major,1
2009/10/30,Non-Fatal Injury,None,1
2009/10/31,Fatal,Fatal,1
2009/10/31,Fatal,Minimal,2
2009/10/31,Fatal,None,1
2009/11/02,Non-Fatal Injury,Major,3
2009/11/02,Non-Fatal Injury,Minor,1
2009/11/02,Non-Fatal Injury,None,1
2009/11/03,Fatal,Fatal,1
2009/11/03,Fatal,None,1
2009/11/05,Non-Fatal Injury,Major,1
2009/11/05,Non-Fatal Injury,Minimal,2
2009/11/05,Non-Fatal Injury,Minor,2
2009/11/06,Non-Fatal Injury,Major,2
2009/11/06,Non-Fatal Injury,None,2
2009/11/07,Non-Fatal Injury,Major,2
2009/11/07,Non-Fatal Injury,Minimal,1
2009/11/07,Non-Fatal Injury,Minor,1
2009/11/07,Non-Fatal Injury,None,1
2009/11/08,Non-Fatal Injury,Major,1
2009/11/08,Non-Fatal Injury,None,1
2009/11/09,Non-Fatal Injury,Major,2
2009/11/09,Non-Fatal Injury,Minimal,1
2009/11/09,Non-Fatal Injury,None,1
2009/11/10,Non-Fatal Injury,Major,1
2009/11/10,Non-Fatal Injury,None,1
2009/11/11,Non-Fatal Injury,Major,2
2009/11/12,Fatal,Fatal,1
2009/11/12,Fatal,None,1
2009/11/13,Non-Fatal Injury,Major,2
2009/11/13,Non-Fatal Injury,None,2
2009/11/14,Non-Fatal Injury,Major,2
2009/11/14,Non-Fatal Injury,Minor,2
2009/11/14,Non-Fatal Injury,None,2
2009/11/16,Non-Fatal Injury,Major,4
2009/11/16,Non-Fatal Injury,None,4
2009/11/17,Fatal,Fatal,1
2009/11/17,Fatal,None,1
2009/11/17,Non-Fatal Injury,Major,1
2009/11/17,Non-Fatal Injury,None,1
2009/11/18,Non-Fatal Injury,Major,1
2009/11/18,Non-Fatal Injury,None,1
2009/11/19,Non-Fatal Injury,Major,1
2009/11/19,Non-Fatal Injury,None,1
2009/11/20,Non-Fatal Injury,Major,1
2009/11/20,Non-Fatal Injury,None,1
2009/11/21,Non-Fatal Injury,Major,2
2009/11/21,Non-Fatal Injury,None,2
2009/11/24,Fatal,Fatal,1
2009/11/24,Fatal,Minor,1
2009/11/24,Non-Fatal Injury,Major,1
2009/11/24,Non-Fatal Injury,None,1
2009/11/25,Non-Fatal Injury,Major,2
2009/11/25,Non-Fatal Injury,Minimal,2
2009/11/25,Non-Fatal Injury,Minor,1
2009/11/25,Non-Fatal Injury,None,1
2009/11/26,Non-Fatal Injury,Major,5
2009/11/26,Non-Fatal Injury,None,3
2009/11/27,Non-Fatal Injury,Major,3
2009/11/27,Non-Fatal Injury,None,3
2009/11/28,Non-Fatal Injury,Major,2
2009/11/28,Non-Fatal Injury,Minor,1
2009/11/30,Non-Fatal Injury,Major,3
2009/11/30,Non-Fatal Injury,None,2
2009/12/01,Non-Fatal Injury,Major,2
2009/12/01,Non-Fatal Injury,Minor,1
2009/12/01,Non-Fatal Injury,None,2
2009/12/05,Non-Fatal Injury,Major,2
2009/12/05,Non-Fatal Injury,None,2
2009/12/06,Non-Fatal Injury,Major,1
2009/12/06,Non-Fatal Injury,None,1
2009/12/08,Fatal,Fatal,2
2009/12/08,Fatal,Minor,2
2009/12/08,Fatal,None,2
2009/12/08,Non-Fatal Injury,Major,3
2009/12/08,Non-Fatal Injury,None,2
2009/12/09,Non-Fatal Injury,Major,1
2009/12/09,Non-Fatal Injury,None,1
2009/12/10,Non-Fatal Injury,Major,3
2009/12/10,Non-Fatal Injury,Minimal,1
2009/12/10,Non-Fatal Injury,Minor,1
2009/12/10,Non-Fatal Injury,None,2
2009/12/12,Non-Fatal Injury,Major,1
2009/12/13,Non-Fatal Injury,Major,1
2009/12/13,Non-Fatal Injury,None,1
2009/12/14,Non-Fatal Injury,Major,2
2009/12/14,Non-Fatal Injury,None,2
2009/12/15,Fatal,Fatal,1
2009/12/15,Fatal,None,1
2009/12/15,Non-Fatal Injury,Major,2
2009/12/15,Non-Fatal Injury,None,3
2009/12/17,Fatal,Fatal,1
2009/12/17,Fatal,None,1
2009/12/17,Non-Fatal Injury,Major,1
2009/12/17,Non-Fatal Injury,Minimal,1
2009/12/18,Non-Fatal Injury,Major,1
2009/12/18,Non-Fatal Injury,Minor,1
2009/12/19,Non-Fatal Injury,Major,1
2009/12/19,Non-Fatal Injury,None,1
2009/12/21,Non-Fatal Injury,Major,1
2009/12/21,Non-Fatal Injury,None,1
2009/12/22,Non-Fatal Injury,Major,1
2009/12/22,Non-Fatal Injury,None,1
2009/12/23,Fatal,Fatal,1
2009/12/23,Fatal,Minimal,1
2009/12/23,Fatal,None,1
2009/12/24,Fatal,Fatal,1
2009/12/24,Fatal,None,1
2009/12/24,Non-Fatal Injury,Major,3
2009/12/24,Non-Fatal Injury,Minimal,1
2009/12/24,Non-Fatal Injury,Minor,1
2009/12/25,Non-Fatal Injury,Major,1
2009/12/25,Non-Fatal Injury,Minor,1
2009/12/25,Non-Fatal Injury,None,1
2009/12/26,Non-Fatal Injury,Major,1
2009/12/26,Non-Fatal Injury,None,1
2009/12/28,Non-Fatal Injury,Major,1
2009/12/28,Non-Fatal Injury,None,1
2009/12/29,Non-Fatal Injury,Major,2
2009/12/29,Non-Fatal Injury,None,1
2009/12/31,Non-Fatal Injury,Major,4
2009/12/31,Non-Fatal Injury,None,3
2010/01/01,Non-Fatal Injury,Major,1
2010/01/01,Non-Fatal Injury,Minor,1
2010/01/01,Non-Fatal Injury,None,2
2010/01/03,Non-Fatal Injury,Major,2
2010/01/03,Non-Fatal Injury,Minimal,1
2010/01/03,Non-Fatal Injury,None,2
2010/01/05,Non-Fatal Injury,Major,2
2010/01/05,Non-Fatal Injury,None,2
2010/01/06,Non-Fatal Injury,Major,1
2010/01/06,Non-Fatal Injury,Minor,1
2010/01/07,Non-Fatal Injury,Major,1
2010/01/07,Non-Fatal Injury,None,1
2010/01/08,Fatal,Fatal,1
2010/01/08,Fatal,None,1
2010/01/08,Non-Fatal Injury,Major,1
2010/01/08,Non-Fatal Injury,None,1
2010/01/09,Non-Fatal Injury,Major,3
2010/01/09,Non-Fatal Injury,Minor,1
2010/01/09,Non-Fatal Injury,None,7
2010/01/10,Fatal,Fatal,1
2010/01/10,Fatal,Minor,1
2010/01/10,Non-Fatal Injury,Major,1
2010/01/10,Non-Fatal Injury,None,1
2010/01/12,Fatal,Fatal,2
2010/01/12,Fatal,Minor,2
2010/01/12,Fatal,None,3
2010/01/12,Non-Fatal Injury,Major,3
2010/01/12,Non-Fatal Injury,Minor,2
2010/01/12,Non-Fatal Injury,None,1
2010/01/13,Non-Fatal Injury,Major,1
2010/01/13,Non-Fatal Injury,Minimal,1
2010/01/13,Non-Fatal Injury,None,1
2010/01/14,Non-Fatal Injury,Major,3
2010/01/14,Non-Fatal Injury,Minimal,2
2010/01/14,Non-Fatal Injury,None,1
2010/01/15,Non-Fatal Injury,Major,2
2010/01/15,Non-Fatal Injury,Minimal,1
2010/01/15,Non-Fatal Injury,None,1
2010/01/18,Fatal,Fatal,1
2010/01/18,Fatal,None,1
2010/01/18,Non-Fatal Injury,Major,1
2010/01/19,Non-Fatal Injury,Major,2
2010/01/19,Non-Fatal Injury,None,1
2010/01/20,Fatal,Fatal,1
2010/01/20,Fatal,None,3
2010/01/22,Fatal,Fatal,1
2010/01/22,Fatal,None,1
2010/01/22,Non-Fatal Injury,Major,1
2010/01/23,Non-Fatal Injury,Major,1
2010/01/23,Non-Fatal Injury,None,1
2010/01/24,Fatal,Fatal,1
2010/01/24,Fatal,None,1
2010/01/24,Non-Fatal Injury,Major,4
2010/01/24,Non-Fatal Injury,Minimal,2
2010/01/24,Non-Fatal Injury,Minor,2
2010/01/24,Non-Fatal Injury,None,3
2010/01/25,Fatal,Fatal,1
2010/01/25,Fatal,None,1
2010/01/25,Non-Fatal Injury,Major,1
2010/01/25,Non-Fatal Injury,None,1
2010/01/27,Non-Fatal Injury,Major,1
2010/01/28,Non-Fatal Injury,Major,1
2010/01/28,Non-Fatal Injury,None,1
2010/01/29,Non-Fatal Injury,Major,2
2010/01/29,Non-Fatal Injury,None,2
2010/01/30,Non-Fatal Injury,Major,1
2010/01/30,Non-Fatal Injury,None,1
2010/01/31,Non-Fatal Injury,Major,1
2010/01/31,Non-Fatal Injury,None,1
2010/02/03,Non-Fatal Injury,Major,2
2010/02/03,Non-Fatal Injury,None,2
2010/02/04,Non-Fatal Injury,Major,2
2010/02/04,Non-Fatal Injury,None,2
2010/02/06,Non-Fatal Injury,Major,1
2010/02/06,Non-Fatal Injury,None,2
2010/02/08,Non-Fatal Injury,Major,1
2010/02/08,Non-Fatal Injury,None,1
2010/02/10,Non-Fatal Injury,Major,1
2010/02/10,Non-Fatal Injury,None,2
2010/02/11,Non-Fatal Injury,Major,1
2010/02/11,Non-Fatal Injury,None,1
2010/02/12,Non-Fatal Injury,Major,1
2010/02/12,Non-Fatal Injury,None,1
2010/02/13,Non-Fatal Injury,Major,1
2010/02/13,Non-Fatal Injury,None,1
2010/02/15,Fatal,Fatal,1
2010/02/15,Fatal,Major,5
2010/02/15,Fatal,Minor,1
2010/02/17,Non-Fatal Injury,Major,2
2010/02/17,Non-Fatal Injury,None,1
2010/02/18,Fatal,Fatal,1
2010/02/18,Fatal,Major,2
2010/02/18,Fatal,None,1
2010/02/18,Non-Fatal Injury,Major,1
2010/02/19,Non-Fatal Injury,Major,1
2010/02/19,Non-Fatal Injury,Minor,1
2010/02/20,Non-Fatal Injury,Major,1
2010/02/20,Non-Fatal Injury,Minimal,1
2010/02/20,Non-Fatal Injury,Minor,1
2010/02/24,Non-Fatal Injury,Major,1
2010/02/24,Non-Fatal Injury,Minimal,1
2010/02/24,Non-Fatal Injury,Minor,1
2010/02/24,Non-Fatal Injury,None,1
2010/02/27,Non-Fatal Injury,Major,3
2010/02/27,Non-Fatal Injury,None,1
2010/02/28,Fatal,Fatal,1
2010/02/28,Fatal,None,1
2010/03/01,Non-Fatal Injury,Major,3
2010/03/01,Non-Fatal Injury,Minimal,2
2010/03/01,Non-Fatal Injury,Minor,1
2010/03/01,Non-Fatal Injury,None,3
2010/03/02,Fatal,Fatal,1
2010/03/02,Fatal,None,1
2010/03/04,Non-Fatal Injury,Major,1
2010/03/04,Non-Fatal Injury,None,2
2010/03/05,Non-Fatal Injury,Major,1
2010/03/05,Non-Fatal Injury,None,1
2010/03/08,Non-Fatal Injury,Major,3
2010/03/08,Non-Fatal Injury,Minor,1
2010/03/08,Non-Fatal Injury,None,1
2010/03/09,Fatal,Fatal,1
2010/03/09,Fatal,None,2
2010/03/12,Fatal,Fatal,1
2010/03/12,Fatal,Minor,1
2010/03/12,Non-Fatal Injury,Major,1
2010/03/12,Non-Fatal Injury,None,1
2010/03/15,Non-Fatal Injury,Major,1
2010/03/15,Non-Fatal Injury,None,1
2010/03/16,Non-Fatal Injury,Major,1
2010/03/16,Non-Fatal Injury,Minimal,1
2010/03/17,Non-Fatal Injury,Major,2
2010/03/17,Non-Fatal Injury,None,1
2010/03/19,Non-Fatal Injury,Major,2
2010/03/19,Non-Fatal Injury,None,5
2010/03/21,Non-Fatal Injury,Major,1
2010/03/21,Non-Fatal Injury,None,1
2010/03/22,Non-Fatal Injury,Major,2
2010/03/22,Non-Fatal Injury,None,1
2010/03/23,Non-Fatal Injury,Major,1
2010/03/23,Non-Fatal Injury,None,1
2010/03/24,Non-Fatal Injury,Major,4
2010/03/24,Non-Fatal Injury,Minor,1
2010/03/24,Non-Fatal Injury,None,4
2010/03/27,Non-Fatal Injury,Major,1
2010/03/27,Non-Fatal Injury,None,1
2010/04/03,Non-Fatal Injury,Major,1
2010/04/03,Non-Fatal Injury,Minimal,2
2010/04/03,Non-Fatal Injury,Minor,2
2010/04/03,Non-Fatal Injury,None,1
2010/04/04,Non-Fatal Injury,Major,1
2010/04/04,Non-Fatal Injury,None,1
2010/04/05,Non-Fatal Injury,Major,1
2010/04/05,Non-Fatal Injury,None,1
2010/04/07,Non-Fatal Injury,Major,2
2010/04/07,Non-Fatal Injury,Minimal,2
2010/04/07,Non-Fatal Injury,Minor,1
2010/04/07,Non-Fatal Injury,None,2
2010/04/09,Non-Fatal Injury,Major,1
2010/04/09,Non-Fatal Injury,Minimal,1
2010/04/10,Non-Fatal Injury,Major,2
2010/04/10,Non-Fatal Injury,None,2
2010/04/12,Non-Fatal Injury,Major,1
2010/04/12,Non-Fatal Injury,None,1
2010/04/13,Fatal,Fatal,1
2010/04/13,Fatal,Major,2
2010/04/13,Fatal,Minor,1
2010/04/14,Non-Fatal Injury,Major,1
2010/04/14,Non-Fatal Injury,Minor,3
2010/04/15,Non-Fatal Injury,Major,2
2010/04/15,Non-Fatal Injury,Minimal,1
2010/04/15,Non-Fatal Injury,None,2
2010/04/16,Non-Fatal Injury,Major,1
2010/04/16,Non-Fatal Injury,None,1
2010/04/18,Non-Fatal Injury,Major,1
2010/04/18,Non-Fatal Injury,None,1
2010/04/20,Non-Fatal Injury,Major,1
2010/04/20,Non-Fatal Injury,None,1
2010/04/21,Non-Fatal Injury,Major,2
2010/04/21,Non-Fatal Injury,None,2
2010/04/22,Non-Fatal Injury,Major,2
2010/04/24,Non-Fatal Injury,Major,1
2010/04/24,Non-Fatal Injury,None,1
2010/04/25,Non-Fatal Injury,Major,1
2010/04/25,Non-Fatal Injury,Minimal,4
2010/04/25,Non-Fatal Injury,None,1
2010/04/26,Non-Fatal Injury,Major,1
2010/04/26,Non-Fatal Injury,None,2
2010/04/27,Non-Fatal Injury,Major,2
2010/04/27,Non-Fatal Injury,None,5
2010/04/28,Non-Fatal Injury,Major,1
2010/04/29,Non-Fatal Injury,Major,3
2010/04/29,Non-Fatal Injury,None,3
2010/04/30,Non-Fatal Injury,Major,1
2010/04/30,Non-Fatal Injury,None,2
2010/05/01,Non-Fatal Injury,Major,2
2010/05/01,Non-Fatal Injury,None,1
2010/05/02,Non-Fatal Injury,Major,1
2010/05/05,Non-Fatal Injury,Major,3
2010/05/06,Fatal,Fatal,1
2010/05/06,Fatal,Minor,2
2010/05/06,Fatal,None,1
2010/05/11,Non-Fatal Injury,Major,2
2010/05/11,Non-Fatal Injury,None,2
2010/05/12,Non-Fatal Injury,Major,1
2010/05/12,Non-Fatal Injury,None,1
2010/05/13,Fatal,Fatal,1
2010/05/13,Fatal,None,1
2010/05/13,Non-Fatal Injury,Major,3
2010/05/13,Non-Fatal Injury,Minor,1
2010/05/13,Non-Fatal Injury,None,2
2010/05/14,Non-Fatal Injury,Major,1
2010/05/14,Non-Fatal Injury,Minimal,1
2010/05/17,Non-Fatal Injury,Major,1
2010/05/17,Non-Fatal Injury,Minimal,3
2010/05/18,Non-Fatal Injury,Major,3
2010/05/18,Non-Fatal Injury,None,3
2010/05/19,Non-Fatal Injury,Major,2
2010/05/19,Non-Fatal Injury,Minimal,2
2010/05/19,Non-Fatal Injury,None,2
2010/05/20,Non-Fatal Injury,Major,2
2010/05/20,Non-Fatal Injury,None,1
2010/05/21,Non-Fatal Injury,Major,1
2010/05/21,Non-Fatal Injury,None,1
2010/05/23,Non-Fatal Injury,Major,1
2010/05/23,Non-Fatal Injury,None,1
2010/05/24,Non-Fatal Injury,Major,2
2010/05/25,Fatal,Fatal,1
2010/05/25,Fatal,None,1
2010/05/25,Non-Fatal Injury,Major,4
2010/05/25,Non-Fatal Injury,Minimal,2
2010/05/25,Non-Fatal Injury,Minor,2
2010/05/25,Non-Fatal Injury,None,1
2010/05/27,Non-Fatal Injury,Major,1
2010/05/28,Non-Fatal Injury,Major,2
2010/05/28,Non-Fatal Injury,None,1
2010/05/30,Non-Fatal Injury,Major,1
2010/05/30,Non-Fatal Injury,Minor,1
2010/05/31,Non-Fatal Injury,Major,1
2010/05/31,Non-Fatal Injury,None,2
2010/06/01,Non-Fatal Injury,Major,3
2010/06/01,Non-Fatal Injury,Minimal,2
2010/06/01,Non-Fatal Injury,Minor,2
2010/06/01,Non-Fatal Injury,None,3
2010/06/02,Non-Fatal Injury,Major,3
2010/06/02,Non-Fatal Injury,None,3
2010/06/03,Fatal,Fatal,1
2010/06/03,Fatal,None,1
2010/06/03,Non-Fatal Injury,Major,1
2010/06/03,Non-Fatal Injury,None,1
2010/06/04,Non-Fatal Injury,Major,1
2010/06/04,Non-Fatal Injury,None,1
2010/06/05,Non-Fatal Injury,Major,2
2010/06/05,Non-Fatal Injury,None,1
2010/06/06,Fatal,Fatal,1
2010/06/06,Fatal,None,1
2010/06/06,Non-Fatal Injury,Major,2
2010/06/06,Non-Fatal Injury,Minimal,1
2010/06/06,Non-Fatal Injury,Minor,1
2010/06/06,Non-Fatal Injury,None,1
2010/06/08,Non-Fatal Injury,Major,1
2010/06/08,Non-Fatal Injury,None,1
2010/06/10,Non-Fatal Injury,Major,2
2010/06/10,Non-Fatal Injury,None,2
2010/06/11,Non-Fatal Injury,Major,1
2010/06/11,Non-Fatal Injury,None,1
2010/06/12,Fatal,Fatal,1
2010/06/12,Fatal,Minor,1
2010/06/12,Fatal,None,1
2010/06/13,Non-Fatal Injury,Major,1
2010/06/13,Non-Fatal Injury,None,1
2010/06/14,Non-Fatal Injury,Major,1
2010/06/14,Non-Fatal Injury,Minimal,1
2010/06/15,Non-Fatal Injury,Major,1
2010/06/15,Non-Fatal Injury,None,1
2010/06/16,Non-Fatal Injury,Major,1
2010/06/16,Non-Fatal Injury,None,1
2010/06/17,Non-Fatal Injury,Major,1
2010/06/17,Non-Fatal Injury,None,1
2010/06/18,Non-Fatal Injury,Major,1
2010/06/18,Non-Fatal Injury,None,1
2010/06/19,Non-Fatal Injury,Major,3
2010/06/19,Non-Fatal Injury,None,3
2010/06/22,Non-Fatal Injury,Major,2
2010/06/22,Non-Fatal Injury,Minimal,2
2010/06/22,Non-Fatal Injury,None,2
2010/06/24,Non-Fatal Injury,Major,2
2010/06/24,Non-Fatal Injury,Minimal,3
2010/06/24,Non-Fatal Injury,Minor,2
2010/06/25,Non-Fatal Injury,Major,1
2010/06/25,Non-Fatal Injury,None,1
2010/06/26,Non-Fatal Injury,Major,4
2010/06/26,Non-Fatal Injury,None,4
2010/06/27,Non-Fatal Injury,Major,2
2010/06/27,Non-Fatal Injury,Minimal,6
2010/06/27,Non-Fatal Injury,Minor,2
2010/06/27,Non-Fatal Injury,None,2
2010/06/28,Non-Fatal Injury,Major,2
2010/06/28,Non-Fatal Injury,None,2
2010/06/29,Non-Fatal Injury,Major,1
2010/06/29,Non-Fatal Injury,None,1
2010/06/30,Non-Fatal Injury,Major,1
2010/06/30,Non-Fatal Injury,None,1
2010/07/02,Non-Fatal Injury,Major,1
2010/07/02,Non-Fatal Injury,None,1
2010/07/03,Non-Fatal Injury,Major,1
2010/07/03,Non-Fatal Injury,None,1
2010/07/05,Non-Fatal Injury,Major,2
2010/07/05,Non-Fatal Injury,Minor,2
2010/07/05,Non-Fatal Injury,None,1
2010/07/06,Non-Fatal Injury,Major,3
2010/07/06,Non-Fatal Injury,None,3
2010/07/07,Non-Fatal Injury,Major,2
2010/07/07,Non-Fatal Injury,None,2
2010/07/08,Non-Fatal Injury,Major,2
2010/07/08,Non-Fatal Injury,None,2
2010/07/09,Non-Fatal Injury,Major,4
2010/07/09,Non-Fatal Injury,Minimal,1
2010/07/09,Non-Fatal Injury,Minor,4
2010/07/09,Non-Fatal Injury,None,3
2010/07/10,Non-Fatal Injury,Major,2
2010/07/10,Non-Fatal Injury,Minimal,1
2010/07/10,Non-Fatal Injury,None,2
2010/07/11,Non-Fatal Injury,Major,1
2010/07/11,Non-Fatal Injury,None,1
2010/07/12,Non-Fatal Injury,Major,2
2010/07/12,Non-Fatal Injury,None,1
2010/07/13,Fatal,Fatal,1
2010/07/13,Fatal,None,1
2010/07/13,Non-Fatal Injury,Major,2
2010/07/13,Non-Fatal Injury,Minimal,1
2010/07/13,Non-Fatal Injury,Minor,2
2010/07/13,Non-Fatal Injury,None,1
2010/07/15,Non-Fatal Injury,Major,1
2010/07/16,Fatal,Fatal,2
2010/07/16,Fatal,Major,1
2010/07/16,Fatal,None,2
2010/07/16,Non-Fatal Injury,Major,1
2010/07/16,Non-Fatal Injury,None,1
2010/07/17,Non-Fatal Injury,Major,2
2010/07/17,Non-Fatal Injury,None,2
2010/07/18,Fatal,Fatal,1
2010/07/18,Fatal,Major,3
2010/07/18,Fatal,Minor,1
2010/07/18,Non-Fatal Injury,Major,1
2010/07/18,Non-Fatal Injury,None,1
2010/07/19,Non-Fatal Injury,Major,1
2010/07/19,Non-Fatal Injury,None,1
2010/07/20,Non-Fatal Injury,Major,1
2010/07/20,Non-Fatal Injury,None,1
2010/07/22,Non-Fatal Injury,Major,2
2010/07/22,Non-Fatal Injury,None,2
2010/07/23,Non-Fatal Injury,Major,1
2010/07/23,Non-Fatal Injury,None,2
2010/07/24,Non-Fatal Injury,Major,3
2010/07/24,Non-Fatal Injury,None,5
2010/07/25,Non-Fatal Injury,Major,1
2010/07/25,Non-Fatal Injury,None,1
2010/07/26,Non-Fatal Injury,Major,1
2010/07/26,Non-Fatal Injury,None,1
2010/07/29,Fatal,Fatal,1
2010/07/29,Fatal,Minimal,1
2010/07/29,Fatal,Minor,1
2010/07/29,Non-Fatal Injury,Major,2
2010/07/29,Non-Fatal Injury,None,2
2010/07/30,Non-Fatal Injury,Major,2
2010/07/30,Non-Fatal Injury,Minor,1
2010/07/30,Non-Fatal Injury,None,2
2010/07/31,Fatal,Fatal,1
2010/07/31,Fatal,Major,2
2010/07/31,Fatal,Minor,2
2010/07/31,Fatal,None,2
2010/08/02,Non-Fatal Injury,Major,1
2010/08/02,Non-Fatal Injury,Minimal,1
2010/08/02,Non-Fatal Injury,None,2
2010/08/04,Non-Fatal Injury,Major,1
2010/08/04,Non-Fatal Injury,None,1
2010/08/06,Non-Fatal Injury,Major,5
2010/08/06,Non-Fatal Injury,None,2
2010/08/07,Non-Fatal Injury,Major,2
2010/08/07,Non-Fatal Injury,None,2
2010/08/12,Non-Fatal Injury,Major,2
2010/08/12,Non-Fatal Injury,Minimal,1
2010/08/12,Non-Fatal Injury,None,1
2010/08/13,Non-Fatal Injury,Major,1
2010/08/13,Non-Fatal Injury,None,1
2010/08/15,Non-Fatal Injury,Major,2
2010/08/15,Non-Fatal Injury,Minimal,1
2010/08/15,Non-Fatal Injury,None,1
2010/08/16,Non-Fatal Injury,Major,1
2010/08/16,Non-Fatal Injury,None,2
2010/08/17,Non-Fatal Injury,Major,1
2010/08/17,Non-Fatal Injury,None,1
2010/08/18,Non-Fatal Injury,Major,1
2010/08/18,Non-Fatal Injury,Minor,1
2010/08/18,Non-Fatal Injury,None,1
2010/08/19,Non-Fatal Injury,Major,1
2010/08/19,Non-Fatal Injury,None,1
2010/08/20,Fatal,Fatal,1
2010/08/20,Fatal,None,1
2010/08/21,Non-Fatal Injury,Major,3
2010/08/21,Non-Fatal Injury,None,4
2010/08/25,Non-Fatal Injury,Major,2
2010/08/25,Non-Fatal Injury,Minimal,1
2010/08/25,Non-Fatal Injury,Minor,3
2010/08/25,Non-Fatal Injury,None,1
2010/08/27,Non-Fatal Injury,Major,2
2010/08/27,Non-Fatal Injury,None,3
2010/08/28,Non-Fatal Injury,Major,1
2010/08/28,Non-Fatal Injury,None,1
2010/09/01,Non-Fatal Injury,Major,2
2010/09/01,Non-Fatal Injury,Minor,1
2010/09/01,Non-Fatal Injury,None,1
2010/09/02,Non-Fatal Injury,Major,4
2010/09/02,Non-Fatal Injury,Minimal,2
2010/09/02,Non-Fatal Injury,None,1
2010/09/03,Non-Fatal Injury,Major,1
2010/09/03,Non-Fatal Injury,None,1
2010/09/09,Non-Fatal Injury,Major,2
2010/09/09,Non-Fatal Injury,None,3
2010/09/10,Non-Fatal Injury,Major,1
2010/09/11,Non-Fatal Injury,Major,2
2010/09/11,Non-Fatal Injury,Minimal,1
2010/09/11,Non-Fatal Injury,None,2
2010/09/12,Non-Fatal Injury,Major,1
2010/09/12,Non-Fatal Injury,None,1
2010/09/13,Non-Fatal Injury,Major,1
2010/09/13,Non-Fatal Injury,None,1
2010/09/14,Fatal,Fatal,1
2010/09/14,Fatal,None,1
2010/09/14,Non-Fatal Injury,Major,3
2010/09/14,Non-Fatal Injury,Minor,1
2010/09/14,Non-Fatal Injury,None,3
2010/09/15,Fatal,Fatal,1
2010/09/15,Fatal,None,1
2010/09/15,Non-Fatal Injury,Major,2
2010/09/15,Non-Fatal Injury,None,2
2010/09/19,Non-Fatal Injury,Major,1
2010/09/19,Non-Fatal Injury,None,1
2010/09/20,Non-Fatal Injury,Major,2
2010/09/20,Non-Fatal Injury,Minor,1
2010/09/20,Non-Fatal Injury,None,1
2010/09/22,Non-Fatal Injury,Major,1
2010/09/22,Non-Fatal Injury,None,1
2010/09/23,Non-Fatal Injury,Major,2
2010/09/23,Non-Fatal Injury,Minimal,2
2010/09/23,Non-Fatal Injury,Minor,3
2010/09/23,Non-Fatal Injury,None,1
2010/09/24,Non-Fatal Injury,Major,2
2010/09/24,Non-Fatal Injury,None,2
2010/09/25,Non-Fatal Injury,Major,1
2010/09/25,Non-Fatal Injury,None,1
2010/09/26,Fatal,Fatal,2
2010/09/26,Fatal,Major,1
2010/09/26,Fatal,Minimal,1
2010/09/26,Fatal,Minor,1
2010/09/26,Fatal,None,3
2010/09/26,Non-Fatal Injury,Major,3
2010/09/26,Non-Fatal Injury,None,1
2010/09/27,Non-Fatal Injury,Major,1
2010/09/27,Non-Fatal Injury,None,1
2010/09/28,Non-Fatal Injury,Major,3
2010/09/28,Non-Fatal Injury,Minimal,1
